井号,时间,工种,操作员,深度,速度,速度单位,张力,张力增量,张力单位,最大张力,缆头张力,安全张力,异常数据标识
陕50H-3王,2025-07-14 08:33:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:33:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:58,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:57,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:56,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:54,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:53,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:52,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:51,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:50,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:32:49,ADMIN,admin,0.00,0.00,m/h,0.00,0.00,lb,0.00,0.00,0.00,无
陕50H-3王,2025-07-14 08:31:37,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:36,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:35,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:34,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:33,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:32,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:31,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:30,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:29,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:28,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:27,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:26,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:25,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:24,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:23,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:22,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:21,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:20,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:19,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:18,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:17,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:16,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:15,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:14,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:13,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:12,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:11,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:10,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:09,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:08,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:07,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:06,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:05,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:04,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:03,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:02,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:01,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:31:00,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:59,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:58,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:57,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:56,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:55,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:54,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:53,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:52,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:51,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:50,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:49,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:48,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:47,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:46,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:45,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:44,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:43,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:42,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:41,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:40,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:39,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:38,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:37,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:36,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:35,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:34,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:33,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:32,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:31,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:30,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:29,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:28,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:27,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:26,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:25,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:24,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:23,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:22,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:21,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:20,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:19,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:18,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:17,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:15,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:14,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:13,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:12,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:11,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:10,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:09,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:08,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:07,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:06,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:05,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:04,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:03,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:01,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:30:00,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:59,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:58,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:57,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:56,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:55,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:54,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:53,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:52,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:51,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:50,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:49,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:48,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:47,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:46,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:45,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:44,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:43,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:42,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:41,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:40,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:39,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:38,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:37,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:36,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:35,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:33,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:32,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:31,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:30,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:29,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:28,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:27,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:26,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:25,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:24,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:23,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:22,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:21,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:20,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:19,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:18,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:17,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:16,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:14,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:13,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:12,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:11,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:10,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:09,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:08,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:07,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:06,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:05,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:04,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:03,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:02,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:29:01,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:28:59,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
陕50H-3王,2025-07-14 08:28:58,ADMIN,admin,1000.00,0.00,m/h,0.00,-28850.36,lb,6744.25,0.00,-67.44,无
